id,商品名称,天猫标签,标签数量,舆情正负
573598996688,RYO/吕 吕滋养韧发密集强韧洗发水 （油性头皮） ,物流快,9,1
573598996688,RYO/吕 吕滋养韧发密集强韧洗发水 （油性头皮） ,质量好,6,1
573598996688,RYO/吕 吕滋养韧发密集强韧洗发水 （油性头皮） ,服务不错,5,1
573598996688,RYO/吕 吕滋养韧发密集强韧洗发水 （油性头皮） ,发货快,4,1
573598996688,RYO/吕 吕滋养韧发密集强韧洗发水 （油性头皮） ,气味一般,4,-1
42890295723,发雅丝 防脱育发洗发露 ,质量很好,53,1
42890295723,发雅丝 防脱育发洗发露 ,气味不错,24,1
42890295723,发雅丝 防脱育发洗发露 ,洗发水很好,17,1
42890295723,发雅丝 防脱育发洗发露 ,划算,17,1
42890295723,发雅丝 防脱育发洗发露 ,快递不错,16,1
42890295723,发雅丝 防脱育发洗发露 ,服务态度好,15,1
592630386220,韵の堂 淘米水臻萃养发系列 ,实惠,93,1
592630386220,韵の堂 淘米水臻萃养发系列 ,味道好闻,89,1
592630386220,韵の堂 淘米水臻萃养发系列 ,质量不错,54,1
592630386220,韵の堂 淘米水臻萃养发系列 ,物流快,35,1
592630386220,韵の堂 淘米水臻萃养发系列 ,包装挺好,23,1
592630386220,韵の堂 淘米水臻萃养发系列 ,味道不好闻,3,-1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,气味不错,119,1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,顺滑度不错,38,1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,很便宜,34,1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,质量好,34,1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,物流快,20,1
557242607924,澳宝 香氛洗发精华乳(燕窝水润盈动) ,气味一般,20,-1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,气味不错,56,1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,顺滑度不错,28,1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,洗发水很好,15,1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,质量不错,9,1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,很划算,6,1
556938115732,日本资生堂玛馨妮洗发水露护发素套装女450ml*2柔顺香水型 ,包装差,5,-1
567695916083,Beaver/博柔 樱花菁华洗发露 ,味道好闻,259,1
567695916083,Beaver/博柔 樱花菁华洗发露 ,控油很好,67,1
567695916083,Beaver/博柔 樱花菁华洗发露 ,送了赠品,52,1
567695916083,Beaver/博柔 樱花菁华洗发露 ,服务态度好,50,1
567695916083,Beaver/博柔 樱花菁华洗发露 ,划算,45,1
567695916083,Beaver/博柔 樱花菁华洗发露 ,质量一般,7,-1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,味道好闻,663,1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,质量好,260,1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,包装不错,232,1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,很便宜,203,1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,物流快,192,1
574049004644,理发师 直发垂坠顺滑亮泽洗发水 ,味道不好闻,85,-1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,便宜,33,1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,气味不错,28,1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,人群,22,1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,服务态度好,18,1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,快递不错,12,1
570118787451,植观氨基酸洗发水沐浴露液二合一儿童洗发水小孩宝宝婴儿洗护2合1 ,质量很好,9,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,质量好,25,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,气味不错,19,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,服务好,9,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,物流快,7,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,材质不错,5,1
575629900214,Neutrogena/露得清 修复受损发质洗发露 ,质量一般,8,-1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,气味不错,45,1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,质量好,29,1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,包装不错,27,1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,很便宜,23,1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,物流快,17,1
570282578024,BEE＆FLOWER/蜂花 无硅洗发露750ml ,质量一般,5,-1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,气味不错,491,1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,质量不错,170,1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,实惠,156,1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,态度不错,130,1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,洗发水好用,128,1
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,质量一般,33,-1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,质量好,26,1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,气味不错,23,1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,包装不错,14,1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,快递不错,14,1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,发货快,8,1
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,气味一般,4,-1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,味道好闻,42,1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,快递不错,13,1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,质量好,12,1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,态度不错,9,1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,很便宜,8,1
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,味道不好闻,3,-1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,味道好闻,130,1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,质量好,49,1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,划算,30,1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,服务好,26,1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,有赠品,18,1
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,味道不好闻,4,-1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,味道好闻,122,1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,质量不错,31,1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,物流快,26,1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,很划算,15,1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,清洁度强,15,1
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,味道不好闻,8,-1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,味道好闻,89,1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,质量好,41,1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,很划算,32,1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,快递不错,32,1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,包装不错,24,1
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,味道不好闻,3,-1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,气味不错,166,1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,快递不错,18,1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,携带方便,17,1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,包装不错,16,1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,质量好,12,1
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,不便宜,15,-1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,气味不错,177,1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,质量很好,21,1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,快递不错,21,1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,态度不错,16,1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,洗发水很好,11,1
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,气味一般,26,-1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,气味不错,194,1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,送了赠品,87,1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,质量好,77,1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,实惠,59,1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,快递不错,49,1
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,气味一般,9,-1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,很划算,1962,1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,质量不错,1147,1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,快递不错,1044,1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,是正品,352,1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,味道好闻,209,1
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,不便宜,55,-1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,便宜,738,1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,物流快,445,1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,质量不错,351,1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,正品,227,1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,气味不错,104,1
572510442136,海飞丝洗发水 去屑洗发露丝质柔滑型700ml*2+补充装200ml ,顺滑度不错,68,1
586899463269,【态度瓶】施华蔻羊绒脂烫染修护洗发水露护发洗头膏洗护套装1.2L ,很便宜,5,1
586899463269,【态度瓶】施华蔻羊绒脂烫染修护洗发水露护发洗头膏洗护套装1.2L ,味道好闻,4,1
586899463269,【态度瓶】施华蔻羊绒脂烫染修护洗发水露护发洗头膏洗护套装1.2L ,包装很好,3,1
559819218955,施华蔻恒时珍粹欧米茄修护洗发水护发素洗护套装滋养干枯500ml ,味道好闻,11,1
559819218955,施华蔻恒时珍粹欧米茄修护洗发水护发素洗护套装滋养干枯500ml ,实惠,6,1
559819218955,施华蔻恒时珍粹欧米茄修护洗发水护发素洗护套装滋养干枯500ml ,清洁度强,3,1
559819218955,施华蔻恒时珍粹欧米茄修护洗发水护发素洗护套装滋养干枯500ml ,质量不错,3,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,气味不错,8,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,质量不错,5,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,服务不错,3,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,顺滑度不错,3,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,物流快,3,1
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,价格贵,9,-1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,便宜,263,1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,物流快,94,1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,正品,86,1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,质量很好,83,1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,气味不错,72,1
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,质量一般,14,-1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,气味不错,100,1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,顺滑度不错,58,1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,质量很好,38,1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,包装很好,38,1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,物流快,26,1
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,不划算,18,-1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,是正品,31,1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,便宜,30,1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,质量好,26,1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,快递不错,15,1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,气味不错,10,1
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,洗发水很好,9,1
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,实惠,14,1
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,质量很好,8,1
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,快递不错,5,1
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,气味不错,5,1
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,态度不错,4,1
583653174201,海飞丝洗发水丝质柔滑致美水润80ml*2瓶+致美水润80ml护发素套装 ,质量很好,6,1
583653174201,海飞丝洗发水丝质柔滑致美水润80ml*2瓶+致美水润80ml护发素套装 ,气味不错,6,1
583653174201,海飞丝洗发水丝质柔滑致美水润80ml*2瓶+致美水润80ml护发素套装 ,快递不错,4,1
521059076007,L＇oreal/欧莱雅 多效修复洗发露 ,味道好闻,6,1
521059076007,L＇oreal/欧莱雅 多效修复洗发露 ,质量很好,4,1
521059076007,L＇oreal/欧莱雅 多效修复洗发露 ,快递不错,3,1
521059076007,L＇oreal/欧莱雅 多效修复洗发露 ,发货快,3,1
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,味道好闻,15,1
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,质量好,7,1
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,包装不错,3,1
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,清洁度强,3,1
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,发货快,3,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,很便宜,9,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,物流快,9,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,味道好闻,7,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,保湿滋润,5,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,质量很好,5,1
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,味道不好闻,4,-1
543213775588,熊野油脂 无硅马油洗发水 ,包装挺好,39,1
543213775588,熊野油脂 无硅马油洗发水 ,物流快,37,1
543213775588,熊野油脂 无硅马油洗发水 ,味道好闻,35,1
543213775588,熊野油脂 无硅马油洗发水 ,划算,31,1
543213775588,熊野油脂 无硅马油洗发水 ,质量不错,18,1
543213775588,熊野油脂 无硅马油洗发水 ,质量一般,4,-1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,味道好闻,60,1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,非常控油,15,1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,划算,14,1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,物流快,13,1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,清洁度强,11,1
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,味道不好闻,3,-1
574150409663,欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 ,味道好闻,16,1
574150409663,欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 ,快递不错,5,1
574150409663,欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 ,质量好,5,1
574150409663,欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 ,包装不错,3,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,味道好闻,12,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,质量不错,10,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,快递不错,8,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,包装挺好,5,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,实惠,5,1
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,保湿滋润,3,1
525875741414,L＇oreal/欧莱雅 透明质酸水润72h去屑洗发露倍爽 ,物流快,6,1
525875741414,L＇oreal/欧莱雅 透明质酸水润72h去屑洗发露倍爽 ,味道好闻,6,1
525875741414,L＇oreal/欧莱雅 透明质酸水润72h去屑洗发露倍爽 ,质量好,5,1
521395091787,清扬洗发水去屑止痒控油樱花男女洗发露洗头膏旗舰店官方旗舰正品 ,气味不错,5,1
521395091787,清扬洗发水去屑止痒控油樱花男女洗发露洗头膏旗舰店官方旗舰正品 ,很划算,4,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,实惠,82,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,质量不错,30,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,气味不错,30,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,物流快,20,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,服务不错,19,1
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,洗发水正品,17,1
568337545010,博倩 香氛洗发乳 ,气味不错,2983,1
568337545010,博倩 香氛洗发乳 ,包装不错,1115,1
568337545010,博倩 香氛洗发乳 ,实惠,1026,1
568337545010,博倩 香氛洗发乳 ,质量好,652,1
568337545010,博倩 香氛洗发乳 ,保湿度不错,355,1
568337545010,博倩 香氛洗发乳 ,气味一般,87,-1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,味道好闻,63,1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,快递不错,25,1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,质量很好,12,1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,便宜,12,1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,发货快,11,1
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,味道不好闻,9,-1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,很便宜,181,1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,味道好闻,103,1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,质量不错,66,1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,包装挺好,54,1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,物流快,40,1
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,质量一般,13,-1
533890557189,Aekyung/爱敬 可希丝挚爱香氛洗发露 ,气味不错,12,1
533890557189,Aekyung/爱敬 可希丝挚爱香氛洗发露 ,质量很好,5,1
533890557189,Aekyung/爱敬 可希丝挚爱香氛洗发露 ,顺滑度不错,4,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,气味不错,180,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,质量很好,47,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,顺滑度不错,43,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,服务不错,43,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,洗发水不错,42,1
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,质量一般,5,-1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,味道好闻,102,1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,划算,77,1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,质量好,54,1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,包装不错,41,1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,快递不错,36,1
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,味道不好闻,7,-1
578239260964,Sivia/仙维娜 清爽去油去屑洗发露 ,气味不错,13,1
578239260964,Sivia/仙维娜 清爽去油去屑洗发露 ,很便宜,7,1
578239260964,Sivia/仙维娜 清爽去油去屑洗发露 ,质量不错,4,1
578239260964,Sivia/仙维娜 清爽去油去屑洗发露 ,物流快,4,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,味道好闻,41,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,清洁度强,15,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,头发不油腻,11,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,包装不错,6,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,保湿滋润,6,1
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,清洁度不好,5,-1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,味道好闻,63,1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,服务态度好,35,1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,质量很好,30,1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,便宜,27,1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,快递不错,27,1
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,质量一般,11,-1
556803161035,botanist 修护洗发水 ,味道好闻,34,1
556803161035,botanist 修护洗发水 ,包装挺好,10,1
556803161035,botanist 修护洗发水 ,实惠,7,1
556803161035,botanist 修护洗发水 ,快递不错,7,1
556803161035,botanist 修护洗发水 ,清洁度强,5,1
556803161035,botanist 修护洗发水 ,清洁度不好,6,-1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,味道好闻,28,1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,质量不错,21,1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,清洁度强,16,1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,物流快,15,1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,包装挺好,14,1
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,便宜,14,1
575844761458,Living Proof 丰盈洗发水236ml ,控油还可以,12,1
575844761458,Living Proof 丰盈洗发水236ml ,味道好闻,11,1
575844761458,Living Proof 丰盈洗发水236ml ,清洁度强,6,1
575844761458,Living Proof 丰盈洗发水236ml ,质量不错,5,1
575844761458,Living Proof 丰盈洗发水236ml ,物流快,4,1
575844761458,Living Proof 丰盈洗发水236ml ,不划算,12,-1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,味道好闻,20,1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,质量很好,15,1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,服务态度好,8,1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,包装很好,7,1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,保湿滋润,7,1
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,快递不错,7,1
548313443285,徽歌 女人香洗发水加护发素 ,味道好闻,61,1
548313443285,徽歌 女人香洗发水加护发素 ,质量好,11,1
548313443285,徽歌 女人香洗发水加护发素 ,快递不错,11,1
548313443285,徽歌 女人香洗发水加护发素 ,态度不错,8,1
548313443285,徽歌 女人香洗发水加护发素 ,实惠,8,1
548313443285,徽歌 女人香洗发水加护发素 ,质量一般,3,-1
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,气味不错,942,1
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,包装不错,131,1
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,很划算,121,1
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,洗发水好用,110,1
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,质量好,104,1
